  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
  0000000000      0000000000   
